who,Max Verstappen,,1,1,1,,,,,,,,,,,,,,,
,Christian Horner,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,overtook half the field,,1,0,0,,,,,,,,,,,,,,,
,incredible performance,,0,1,0,,,,,,,,,,,,,,,
,produced a flourish to finish third,,0,0,1,,,,,,,,,,,,,,,
how,finish third,,1,0,0,,,,,,,,,,,,,,,
,witnessed,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
51,dailymail-12.xml,1778efb0dfd0f1e933513e0f79af3c09986a40791ecd6faf2239f09c,,,,,,,,,,,,,,,,,,
what,avoid serious accident,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Brazilian Grand Prix,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Interlagos circuit,,1,0,1,,,,,,,,,,,,,,,
,Brazilian Grand Prix,,1,0,1,,,,,,,,,,,,,,,
,Brazil,,0,1,1,,,,,,,,,,,,,,,
who,Max Verstappen,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,lost control,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,despite spinning his car at 180mph,,1,0,1,,,,,,,,,,,,,,,
,clipped,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52,mirror-7.xml,3819549c5ea2cdd5d32008086adb0722d690d898fb000ac4d8573904,,,,,,,,,,,,,,,,,,
what,"hails Max Verstappen's \""amazing\"" podium-winning performance",,1,1,1,,,,,,,,,,,,,,,
,,,1,1,1,,,,,,,,,,,,,,,
,,,1,1,1,,,,,,,,,,,,,,,
when,Sunday's Brazilian Grand Prix,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Brazil,,1,1,1,,,,,,,,,,,,,,,
,Brazilian Grand Prix,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Red Bull boss Christian Horner,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,Verstappen overtook half the field in the closing stages of the rain-soaked race,,1,0,1,,,,,,,,,,,,,,,
,one of the best drives I've seen in Formula One,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,incredible performance,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
53,telegraph-7.xml,8439c5b07d758319b42bc274b0519829ba43fa7a98c7c5d5073fff2d,,,,,,,,,,,,,,,,,,
what,even stuns his dad by storming home into third place,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Sunday's Brazilian Grand Prix,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Brazilian Grand Prix,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Max Verstappen,,1,1,1,,,,,,,,,,,,,,,
,"father, Jos",,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,charging from 16th place to finish third,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,brilliance,,0,1,1,,,,,,,,,,,,,,,
,charging from 16th place to finish third,,1,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
54,bbc-4.xml,9829d11717f4d90ae350a08c55b4fd3b39ed0af5e77cfe16b93223b3,,,,,,,,,,,,,,,,,,
what,win World Series,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,00:48,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,"Cleveland, Ohio",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Chicago Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,came back after a rain delay to clinch the World Series,,1,0,0,,,,,,,,,,,,,,,
,chopped a groundball to third base,,0,1,0,,,,,,,,,,,,,,,
,NULL,,0,0,1,,,,,,,,,,,,,,,
how,chopped a groundball,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
55,dailymail-3.xml,dcf7e591116a13b944b67bc80f8af125df537573c3f356aa457b6e7e,,,,,,,,,,,,,,,,,,
what,win the World Series,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Wednesday night,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,"Cleveland, Ohio",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Chicago Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,beating the Cleveland Indians,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,beating the Cleveland Indians,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
56,independent-3.xml,cbc0951362802c54af346588618433c6b8ca6ab4de32df89ff3675e0,,,,,,,,,,,,,,,,,,
what,Cubs win the World Series,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,2016,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Chicago Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,victory against the Cleveland Indians,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,extra-inning victory,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
57,mirror-1.xml,aaa7a68a35731e6cbf4413db90826fc59022dc90512dd90b1ceca96e,,,,,,,,,,,,,,,,,,
what,win World Series,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,almost midnight on Wednesday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Wrigley Field,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Chicago Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,1,1,1,,,,,,,,,,,,,,,
,,,1,1,1,,,,,,,,,,,,,,,
why,beat the Cleveland Indians,,1,0,0,,,,,,,,,,,,,,,
,We're world champions,,0,0,1,,,,,,,,,,,,,,,
,NULL,,0,1,0,,,,,,,,,,,,,,,
how,extra innings which was delayed,,0,1,1,,,,,,,,,,,,,,,
,beat the Cleveland Indians,,1,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
58,nypost-1.xml,8c8c2d5e99ebd399c53e196eca942b11a4d9968f2584dd8382b4bf0f,,,,,,,,,,,,,,,,,,
what,epic World Series finale,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,early minutes of Thursday morning,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,CLEVELAND,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,victory over the Indians,,1,0,0,,,,,,,,,,,,,,,
,We did it despite trying to give it away,,0,0,1,,,,,,,,,,,,,,,
,NULL,,0,1,0,,,,,,,,,,,,,,,
how,obliterated,,1,0,0,,,,,,,,,,,,,,,
,on a grounder to third,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
59,standard-1.xml,be0c5bb424590b889c8a211a7e37da85c89f2dc8b9fa680ae6919e43,,,,,,,,,,,,,,,,,,
what,Cubs win World Series,,1,1,1,,,,,,,,,,,,,,,
,earn invite from Barack Obama,,1,1,0,,,,,,,,,,,,,,,
,end 108-year curse,,1,1,0,,,,,,,,,,,,,,,
when,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Chicago Cubs,,1,1,1,,,,,,,,,,,,,,,
,Barack Obama,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,a thrilling finale,,0,1,1,,,,,,,,,,,,,,,
,blew a three-run lead,,1,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
60,telegraph-2.xml,580907b65c143b41a4f467c5836a9500b96e423a02f9698b7b1c68c4,,,,,,,,,,,,,,,,,,
what,winning World Series,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,in the early hours of Thursday,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Chicago Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,thrilling,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
61,thesun-2.xml,8c28a3d0e8758e8694a1454ce4421d79cbd953bd7a51e9157c83b6bd,,,,,,,,,,,,,,,,,,
what,lead celebrations,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,"HILLARY CLINTON, Bill Murray and Barack Obama",,1,1,1,,,,,,,,,,,,,,,
,Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,Cubs end 108-year curse,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
62,usatoday-1.xml,f4f86ac3eda8b130dabaa7173bf6fd87edc71ae115ee5335ebd47f2d,,,,,,,,,,,,,,,,,,
what,reacts to the Cubs' World Series win,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,"November 03, 2016",,1,1,1,,,,,,,,,,,,,,,
,,,1,1,1,,,,,,,,,,,,,,,
,,,1,1,1,,,,,,,,,,,,,,,
where,Progressive Field,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Sports world,,1,1,0,,,,,,,,,,,,,,,
,Chicago Cubs,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,Chicago Cubs are World Series champions,,1,0,0,,,,,,,,,,,,,,,
,World Series win,,0,1,0,,,,,,,,,,,,,,,
,NULL,,0,0,1,,,,,,,,,,,,,,,
how,innings,,1,0,0,,,,,,,,,,,,,,,
,8-7 in 10 innings,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
63,washingtonpost-2.xml,9d498c7afe7a9e290c2e0a57af5c08de5dd16a51f8d5bf30d68f3bff,,,,,,,,,,,,,,,,,,
what,are World Series champions,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Wednesday night,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Cubs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,rallies past Cleveland,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,three-run,,0,1,0,,,,,,,,,,,,,,,
,three-run lead in the eighth inning,,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
64,bbc-9.xml,ea04b4c06fbfab2a959b39c05022cd813f4dc9b12bd0665462224374,,,,,,,,,,,,,,,,,,
what,changes the look and weight of two bars ,,1,1,1,,,,,,,,,,,,,,,
,change upsets fans,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,UK,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Toblerone,,1,1,1,,,,,,,,,,,,,,,
,Mondelez International,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,attempt to meet rising costs,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,space out the distinctive,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
65,dailymail-14.xml,481182a1b8f15b50eaae2109123ccc42f6eeef2cbf3b480b71e4375a,,,,,,,,,,,,,,,,,,
what,increase the gaps between the bar's iconic peaks,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,"November 8, 2016",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,UK,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Toblerone,,1,1,1,,,,,,,,,,,,,,,
,Mondelez International,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,to make them lighter,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,increased the gaps between the bar's iconic triangular peaks,,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
66,nytimes-4.xml,918d935744901b98ec8503d35134aadee3648594aef5c5c270834455,,,,,,,,,,,,,,,,,,
what,Fans Are Outraged,,1,1,1,,,,,,,,,,,,,,,
,Alters Shape of 2 Chocolate Bars,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,last month,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,LONDON,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Toblerone,,1,1,1,,,,,,,,,,,,,,,
,Fans,,0,1,1,,,,,,,,,,,,,,,
,Mondelez International,,1,0,1,,,,,,,,,,,,,,,
why,rising prices for ingredients,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,narrower triangles and a wider gap between peaks,,1,0,0,,,,,,,,,,,,,,,
,Alters Shape,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
67,theguardian-7.xml,5ea070bd70149f8937b167b2322b73f24b6cbd829653cced842d1f0c,,,,,,,,,,,,,,,,,,
what,fans are not happy,,1,1,1,,,,,,,,,,,,,,,
,gets more gappy,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,2016,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,UK,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Toblerone,,1,1,1,,,,,,,,,,,,,,,
,fans,,0,1,1,,,,,,,,,,,,,,,
,Mondel\u0113z International,,1,0,1,,,,,,,,,,,,,,,
why,cost-saving move to widen spaces,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,widened,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
68,thesun-9.xml,ce21d3b18b0f22a3c44dab7f8e22e70692ae814e48bd5afc6c94a6f5,,,,,,,,,,,,,,,,,,
what,Toblerone fans outraged,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,"November 8, 2016",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Toblerone fans,,1,1,1,,,,,,,,,,,,,,,
,Toblerone,,1,0,1,,,,,,,,,,,,,,,
,Mondelez International,,1,0,1,,,,,,,,,,,,,,,
why,gap between triangles is increased,,1,1,1,,,,,,,,,,,,,,,
,reduce the weight of the chocolate bars,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,increased the gap between the peaks,,1,1,0,,,,,,,,,,,,,,,
,outraged,,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
69,usatoday-5.xml,0e5fa7c0e6252bfeeea5e3840c6cb503f299c19d24331c4ba60c5974,,,,,,,,,,,,,,,,,,
what,outraged over Toblerone chocolate,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,"November 8, 2016",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,in British stores,,1,1,1,,,,,,,,,,,,,,,
,UK,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,UK,,1,0,1,,,,,,,,,,,,,,,
,Toblerone,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,changing the shape of its famous triangular candy bars,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,changed the shape,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
70,washingtonpost-6.xml,b884aa56e1059245dca68849a2d1e7635a65f25204305ce8fd7ff985,,,,,,,,,,,,,,,,,,
what,blame strange new Toblerone shape on Brexit,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,"November 8, 2016",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,"Loughborough, Britain",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Brits,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,higher costs for numerous ingredients,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,remove some triangles,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
71,bbc-8.xml,6397b8a9984ff5b8d7dea4a296881048c340b7bc272548a849dd4ac3,,,,,,,,,,,,,,,,,,
what,Donald Trump attacks the FBI,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,2016,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Detroit,,1,1,1,,,,,,,,,,,,,,,
,US,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Trump,,1,1,1,,,,,,,,,,,,,,,
,FBI,,1,0,1,,,,,,,,,,,,,,,
,Clinton,,1,0,1,,,,,,,,,,,,,,,
why,has accused the FBI of impropriety after it once again said that Hillary Clinton should not face criminal charges,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,has accused,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
72,dailymail-13.xml,1a372f5cb9415badb2fda3c3eb98fbca172874b7b4a0fb1fde4b1587,,,,,,,,,,,,,,,,,,
what,clears Clinton in email review,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Nov 6,,1,1,1,,,,,,,,,,,,,,,
,two days before election,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,WASHINGTON,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,FBI,,1,1,1,,,,,,,,,,,,,,,
,Hillary Clinton,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,no criminal charges were warranted,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,accused the FBI,,1,0,1,,,,,,,,,,,,,,,
,it stood by its earlier finding,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
73,mirror-8.xml,4f38a182b733b32f105f00b1d3354cd4568b867b22991cf7fd89046c,,,,,,,,,,,,,,,,,,
what,CLEARED by FBI over emails storm in lightning-quick probe,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,two days before the election,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,FBI,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,FBI found no evidence of criminality in a new batch of her emails,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,finished its review and found nothing,,1,1,0,,,,,,,,,,,,,,,
,found no evidence,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
74,telegraph-8.xml,e6eaeb198f8ff125434c68fd55b98cf80629b4bf2c22a2080f1c9054,,,,,,,,,,,,,,,,,,
what,no evidence of criminal wrongdoing in her use of a private email server,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,hours left before the US presidential election,,1,0,1,,,,,,,,,,,,,,,
,Sunday night,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,FBI,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,found no evidence,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
75,theguardian-6.xml,d654fd5500ceddb91c0cd99912f37d6c351e252b4b1558a4ba6a88eb,,,,,,,,,,,,,,,,,,
what,has found no criminal wrongdoing in new Clinton emails,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Sunday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
